,Row.names,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,ensemblid,ensembl,entrezgene,hgnc_symbol,hgnc_biotype,chromosome_name,chromosome_start,chromosome_end,DMEM_F12 / 3373-EN-10 (raw),DMEM_F12 / 3373-EN-11 (raw),TF-NB / 3506-EN-1 (raw),TF-NB / 3506-EN-2 (raw),TF-NB / 3506-EN-3 (raw),DMEM_F12 / 3373-EN-10 (normalized),DMEM_F12 / 3373-EN-11 (normalized),TF-NB / 3506-EN-1 (normalized),TF-NB / 3506-EN-2 (normalized),TF-NB / 3506-EN-3 (normalized)
359,ENSG00000183696.13,1543.713812,-1.9075838,0.289246516,-6.595010472,4.25E-11,2.20E-09,ENSG00000183696,ENSG00000183696.13,7378,UPP1,protein_coding,7,48088628,48108736,711.8416185,448.7094799,2540.206775,1564.421798,2453.389386,464,173,3531,2292,5049
360,ENSG00000135083.14,955.6063751,1.162544139,0.176342762,6.592525411,4.32E-11,2.23E-09,ENSG00000135083,ENSG00000135083.14,79616,CCNJL,protein_coding,5,160249083,160345396,1373.05657,1488.781743,676.9568324,599.2854882,639.9512421,895,574,941,878,1317
361,ENSG00000160867.14,735.3602468,1.6390396,0.248631137,6.592253963,4.33E-11,2.23E-09,ENSG00000160867,ENSG00000160867.14,2264,FGFR4,protein_coding,5,177086905,177098144,989.5212154,1493.969135,356.1037535,458.6786425,378.5284872,645,576,495,672,779
362,ENSG00000233396.7,372.5625694,-1.606676549,0.243813728,-6.589770663,4.41E-11,2.26E-09,ENSG00000233396,ENSG00000233396.7,NA,LINC01719,lncRNA,1,146052566,146061948,193.3018188,137.46591,502.1422625,540.5855429,489.3173127,126,53,698,792,1007
363,ENSG00000188157.14,48937.76118,1.265099267,0.192042898,6.587586826,4.47E-11,2.29E-09,ENSG00000188157,ENSG00000188157.14,375790,AGRN,protein_coding,1,1020120,1056118,68094.40103,82567.7317,35831.95102,27806.02759,30388.69456,44386,31834,49808,40738,62539
364,ENSG00000162817.6,1241.219717,-1.15243015,0.17502364,-6.584425687,4.57E-11,2.33E-09,ENSG00000162817,ENSG00000162817.6,79762,C1orf115,protein_coding,1,220690363,220699153,708.7733357,723.6413,1476.931325,1664.075194,1632.677429,462,279,2053,2438,3360
365,ENSG00000149557.12,586.0316643,-1.879984409,0.285634331,-6.581787277,4.65E-11,2.37E-09,ENSG00000149557,ENSG00000149557.12,9638,FEZ1,protein_coding,11,125442881,125592568,283.8161625,160.8091778,761.846212,742.622564,981.0642049,185,62,1059,1088,2019
366,ENSG00000147862.15,207.4864538,-2.181300755,0.331611206,-6.577886134,4.77E-11,2.42E-09,ENSG00000147862,ENSG00000147862.15,4781,NFIB,protein_coding,9,14081843,14398983,82.84363664,46.68653548,348.1903367,301.6904166,258.0213436,54,18,484,442,531
367,ENSG00000006659.12,82.22177484,-3.512479877,0.534467415,-6.571925203,4.97E-11,2.51E-09,ENSG00000006659,ENSG00000006659.12,56891,LGALS14,protein_coding,19,39704481,39709444,13.80727277,7.781089247,114.384842,148.7975358,126.3381344,9,3,159,218,260
368,ENSG00000156113.22,2497.651394,1.931085376,0.293926425,6.56996178,5.03E-11,2.54E-09,ENSG00000156113,ENSG00000156113.22,3778,KCNMA1,protein_coding,10,76869601,77638369,5390.972947,3571.519965,807.1685079,1222.460489,1496.13506,3514,1377,1122,1791,3079
369,ENSG00000196704.11,4395.905134,-1.075460691,0.163838536,-6.564149766,5.23E-11,2.63E-09,ENSG00000196704,ENSG00000196704.11,51321,AMZ2,protein_coding,17,68206076,68257712,2850.434757,2427.699845,5422.848674,5611.305238,5667.237158,1858,936,7538,8221,11663
370,ENSG00000212978.6,562.4595591,-1.582366465,0.241171804,-6.561158638,5.34E-11,2.68E-09,ENSG00000212978,ENSG00000212978.6,339803,,lncRNA,2,61141592,61144969,283.8161625,225.6515882,641.7061578,866.1654722,794.9584147,185,87,892,1269,1636
371,ENSG00000164638.10,1957.842474,1.58535727,0.242458864,6.538664924,6.21E-11,3.11E-09,ENSG00000164638,ENSG00000164638.10,222962,SLC29A4,protein_coding,7,5274369,5306870,2492.979806,4035.791623,1161.833458,1118.029191,980.578289,1625,1556,1615,1638,2018
372,ENSG00000100867.14,157.2112426,-2.208523354,0.338014722,-6.533808168,6.41E-11,3.20E-09,ENSG00000100867,ENSG00000100867.14,10202,DHRS2,protein_coding,14,23630115,23645639,41.42181832,59.65501756,246.7547221,240.9427988,197.281856,27,23,343,353,406
373,ENSG00000155966.13,429.4960637,-2.211473785,0.338628391,-6.530680366,6.55E-11,3.26E-09,ENSG00000155966,ENSG00000155966.13,2334,AFF2,protein_coding,X,148500617,149000663,187.1652531,77.81089247,596.3838619,728.2888564,557.8314548,122,30,829,1067,1148
374,ENSG00000154265.15,1098.160121,-1.646619991,0.252238676,-6.528023438,6.66E-11,3.31E-09,ENSG00000154265,ENSG00000154265.15,23461,ABCA5,protein_coding,17,69244311,69327244,595.2468706,363.1174982,1688.435373,1350.7813,1493.219565,388,140,2347,1979,3073
375,ENSG00000131378.13,267.3554593,-1.96673193,0.301453218,-6.524169628,6.84E-11,3.39E-09,ENSG00000131378,ENSG00000131378.13,23180,RFTN1,protein_coding,3,16313574,16514026,111.9923236,80.40458889,427.3245042,303.0555316,414.000348,73,31,594,444,852
376,ENSG00000198597.8,82.19335688,2.713767783,0.416020574,6.52315763,6.88E-11,3.40E-09,ENSG00000198597,ENSG00000198597.8,9745,ZNF536,protein_coding,19,30228290,30713538,127.3337378,207.4957133,20.14324262,34.12787518,21.86621556,83,80,28,50,45
377,ENSG00000158106.13,1513.639129,1.541512967,0.236437502,6.519748157,7.04E-11,3.47E-09,ENSG00000158106,ENSG00000158106.13,114822,RHPN1,protein_coding,8,143368876,143384221,1977.508289,3019.062628,822.9953414,965.8188677,782.8105172,1289,1164,1144,1415,1611
378,ENSG00000092096.16,2152.68713,1.120371472,0.171887058,6.51806764,7.12E-11,3.50E-09,ENSG00000092096,ENSG00000092096.16,51310,SLC22A17,protein_coding,14,23346306,23352912,3151.126475,3218.777252,1476.931325,1322.796442,1593.804157,2054,1241,2053,1938,3280
379,ENSG00000162433.14,618.9097789,-1.938694152,0.297792431,-6.510219698,7.50E-11,3.68E-09,ENSG00000162433,ENSG00000162433.14,205,AK4,protein_coding,1,65147549,65232145,297.6234353,155.6217849,1040.254601,774.0202092,827.0288642,194,60,1446,1134,1702
380,ENSG00000135476.11,4647.476164,1.660455067,0.255660676,6.494761311,8.32E-11,4.07E-09,ENSG00000135476,ENSG00000135476.11,9700,ESPL1,protein_coding,12,53268299,53293638,6024.573353,9736.736345,2209.282075,2986.871636,2279.917409,3927,3754,3071,4376,4692
381,ENSG00000125505.16,9096.122353,1.120294895,0.172623576,6.489813956,8.59E-11,4.19E-09,ENSG00000125505,ENSG00000125505.16,79143,MBOAT7,protein_coding,19,54173412,54189882,11980.11034,14934.50396,6109.157726,6063.158305,6393.681431,7809,5758,8492,8883,13158
382,ENSG00000281406.1,302.3966752,1.882093547,0.290219959,6.485058972,8.87E-11,4.31E-09,ENSG00000281406,ENSG00000281406.1,NA,BLACAT1,protein_coding,1,205434885,205457091,490.9252541,583.5816936,193.5190095,124.9080232,119.0493958,320,225,269,183,245
383,ENSG00000185269.11,231.6696671,2.558693341,0.395753482,6.465371642,1.01E-10,4.90E-09,ENSG00000185269,ENSG00000185269.11,147111,NOTUM,protein_coding,17,81952507,81961840,665.8173759,256.7759452,70.50134917,70.98598038,94.26768487,434,99,98,104,194
384,ENSG00000227268.3,187.0159403,-2.080457597,0.322242885,-6.456178534,1.07E-10,5.18E-09,ENSG00000227268,ENSG00000227268.3,100144748,KLLN,protein_coding,10,87859158,87863533,52.16080825,77.81089247,259.7039495,236.8474538,308.5565974,34,30,361,347,635
385,ENSG00000182256.12,142.304471,2.93251767,0.454208799,6.456320692,1.07E-10,5.18E-09,ENSG00000182256,ENSG00000182256.12,2567,GABRG3,protein_coding,15,26971181,27541984,392.7402033,202.3083204,25.8984548,29.34997266,61.22540358,256,78,36,43,126
386,ENSG00000178947.8,445.7823462,-1.516130094,0.234891061,-6.454609588,1.08E-10,5.22E-09,ENSG00000178947,ENSG00000178947.8,399668,SMIM10L2A,protein_coding,X,135421944,135428075,190.233536,233.4326774,681.2732415,568.5704006,555.4018753,124,90,947,833,1143
387,ENSG00000118322.12,177.9508537,-1.911419626,0.29616544,-6.453891527,1.09E-10,5.23E-09,ENSG00000118322,ENSG00000118322.12,23120,ATP10B,protein_coding,5,160563120,160852214,64.43393961,70.02980323,260.423351,265.5148689,229.3523055,42,27,362,389,472
388,ENSG00000182168.14,5953.601655,1.753524663,0.271729275,6.453204814,1.10E-10,5.24E-09,ENSG00000182168,ENSG00000182168.14,8633,UNC5C,protein_coding,4,95162504,95549206,11776.06953,8826.348903,2101.371846,3344.531768,3719.686225,7676,3403,2921,4900,7655
389,ENSG00000136531.15,119.2647769,-2.618285169,0.406122771,-6.447028728,1.14E-10,5.45E-09,ENSG00000136531,ENSG00000136531.15,6326,SCN2A,protein_coding,2,165194993,165392310,33.75111122,23.34326774,143.1609029,189.0684285,207.000174,22,9,199,277,426
390,ENSG00000168671.9,1530.418981,1.250290687,0.194010396,6.444452021,1.16E-10,5.52E-09,ENSG00000168671,ENSG00000168671.9,167127,UGT3A2,protein_coding,5,36035021,36071358,2152.400411,2541.822487,917.9563423,1120.076864,919.8388013,1403,980,1276,1641,1893
391,ENSG00000139714.12,639.4168783,1.701977611,0.264106152,6.444293695,1.16E-10,5.52E-09,ENSG00000139714,ENSG00000139714.12,283385,MORN3,protein_coding,12,121648742,121672631,906.6775787,1283.879726,275.530783,316.0241242,414.9721798,591,495,383,463,854
392,ENSG00000072310.16,6901.790105,1.73629906,0.26950248,6.442608848,1.17E-10,5.57E-09,ENSG00000072310,ENSG00000072310.16,6720,SREBF1,protein_coding,17,17810399,17837011,9757.139426,14039.6787,4666.038273,2780.73927,3265.354857,6360,5413,6486,4074,6720
393,ENSG00000135374.9,134.3480491,-2.372474836,0.368312236,-6.441477097,1.18E-10,5.59E-09,ENSG00000135374,ENSG00000135374.9,2001,ELF5,protein_coding,11,34478791,34525193,33.75111122,44.09283907,184.1667897,234.7997813,174.9297245,22,17,256,344,360
394,ENSG00000259985.1,386.0662229,-1.490292385,0.231367581,-6.441232514,1.19E-10,5.59E-09,ENSG00000259985,ENSG00000259985.1,NA,,lncRNA,18,31685655,31686823,208.643233,158.2154814,538.8317401,507.1402252,517.500435,136,61,749,743,1065
395,ENSG00000214174.8,656.0124761,-1.259449892,0.19561729,-6.438336262,1.21E-10,5.68E-09,ENSG00000214174,ENSG00000214174.8,201283,AMZ2P1,transcribed_unprocessed_pseudogene,17,64966550,64975576,368.1939406,344.9616233,912.9205316,853.1968796,800.7894055,240,133,1269,1250,1648
396,ENSG00000182963.9,5592.028186,1.103928333,0.171481085,6.437609921,1.21E-10,5.69E-09,ENSG00000182963,ENSG00000182963.9,10052,GJC1,protein_coding,17,44798448,44830816,8419.368108,8048.239978,3381.187154,4125.377552,3985.968139,5488,3103,4700,6044,8203
397,ENSG00000165389.6,2716.521094,-1.183434196,0.184081294,-6.428867208,1.29E-10,6.02E-09,ENSG00000165389,ENSG00000165389.6,171546,SPTSSA,protein_coding,14,34432788,34462240,1733.579804,1343.534743,3495.571996,3410.739846,3599.179082,1130,518,4859,4997,7407
398,ENSG00000214826.5,801.1961802,1.503233735,0.234095162,6.421464339,1.35E-10,6.30E-09,ENSG00000214826,ENSG00000214826.5,NA,DDX12P,unprocessed_pseudogene,12,9418673,9448229,1093.842832,1527.687189,413.6558753,534.4425254,436.3524795,713,589,575,783,898
399,ENSG00000167775.10,2160.442271,1.421008064,0.221621244,6.411876587,1.44E-10,6.69E-09,ENSG00000167775,ENSG00000167775.10,51293,CD320,protein_coding,19,8302127,8308358,2766.056979,4160.289051,1234.493012,1379.448715,1261.923596,1803,1604,1716,2021,2597
400,ENSG00000095203.14,1004.905556,-1.205373317,0.188088773,-6.408534116,1.47E-10,6.82E-09,ENSG00000095203,ENSG00000095203.14,54566,EPB41L4B,protein_coding,9,109171975,109320964,619.7931333,503.1771047,1275.498899,1304.36739,1321.691252,404,194,1773,1911,2720
401,ENSG00000113758.13,27727.4811,1.262312818,0.197407888,6.394439596,1.61E-10,7.46E-09,ENSG00000113758,ENSG00000113758.13,1627,DBN1,protein_coding,5,177456608,177474401,36153.57668,49147.95338,19295.06823,16491.9544,17548.85278,23566,18949,26821,24162,36115
402,ENSG00000183778.17,1975.046773,1.649253256,0.258212925,6.387183187,1.69E-10,7.81E-09,ENSG00000183778,ENSG00000183778.17,10317,B3GALT5,protein_coding,21,39556442,39673137,3830.751124,2847.878665,1380.531521,877.7689497,938.3036056,2497,1098,1919,1286,1931
403,ENSG00000182648.11,502.1970886,-1.419953888,0.222411812,-6.384345676,1.72E-10,7.93E-09,ENSG00000182648,ENSG00000182648.11,100506380,LINC01006,lncRNA,7,156388922,156640654,228.5870715,274.9318201,615.0883015,651.842416,740.5358337,149,106,855,955,1524
404,ENSG00000165966.14,296.0881749,1.393433968,0.218446467,6.378835005,1.78E-10,8.20E-09,ENSG00000165966,ENSG00000165966.14,29951,PDZRN4,protein_coding,12,41188320,41574745,444.9010116,497.9897118,189.9220019,176.099836,171.5283132,290,192,264,258,353
405,ENSG00000197008.9,1800.440219,-1.623120103,0.25448501,-6.37805779,1.79E-10,8.23E-09,ENSG00000197008,ENSG00000197008.9,7697,ZNF138,protein_coding,7,64794388,64833681,1009.465054,586.17539,2251.007363,2707.02306,2448.530227,658,226,3129,3966,5039
406,ENSG00000260852.1,711.2742101,1.337555445,0.209738119,6.37726442,1.80E-10,8.25E-09,ENSG00000260852,ENSG00000260852.1,283932,FBXL19-AS1,lncRNA,16,30919319,30923269,1055.489296,1177.538173,466.8915879,371.9938395,484.4581537,688,454,649,545,997
407,ENSG00000182983.14,185.1256398,1.673362943,0.262537417,6.373807443,1.84E-10,8.42E-09,ENSG00000182983,ENSG00000182983.14,389114,ZNF662,protein_coding,3,42906142,42919334,325.2379809,303.4624806,108.6296298,103.7487406,84.54936684,212,117,151,152,174
408,ENSG00000105143.12,480.9942502,1.348927844,0.211798009,6.368935425,1.90E-10,8.67E-09,ENSG00000105143,ENSG00000105143.12,6511,SLC1A6,protein_coding,19,14950034,15022990,659.6808102,855.9198172,293.515821,298.9601866,296.8946158,430,330,408,438,611
409,ENSG00000179431.6,3540.604454,1.139857816,0.178997094,6.368024139,1.91E-10,8.70E-09,ENSG00000179431,ENSG00000179431.6,24147,FJX1,protein_coding,11,35618460,35620865,5185.397997,5348.202009,2607.830518,2072.244581,2489.347163,3380,2062,3625,3036,5123
410,ENSG00000136295.14,22066.27302,1.172386497,0.184296569,6.36141251,2.00E-10,9.06E-09,ENSG00000136295,ENSG00000136295.14,80727,TTYH3,protein_coding,7,2631986,2664802,31445.29667,34799.62481,16678.60489,12753.58696,14654.25175,20497,13417,23184,18685,30158
411,ENSG00000175048.16,508.337532,1.285849359,0.202188498,6.359656332,2.02E-10,9.14E-09,ENSG00000175048,ENSG00000175048.16,79683,ZDHHC14,protein_coding,6,157381133,157678157,744.0585883,829.9828531,325.169488,349.4694419,293.0072885,485,320,452,512,603
412,ENSG00000185847.7,152.0030462,-2.237556656,0.351859573,-6.359232008,2.03E-10,9.14E-09,ENSG00000185847,ENSG00000185847.7,100131138,LINC01405,lncRNA,12,110934590,110959093,53.69494967,38.90544624,189.9220019,213.6404987,263.8523345,35,15,264,313,543
413,ENSG00000042980.12,932.9596779,-1.302756787,0.204896382,-6.358124895,2.04E-10,9.19E-09,ENSG00000042980,ENSG00000042980.12,10863,ADAM28,protein_coding,8,24294069,24359014,489.3911127,503.1771047,1276.937702,1346.685955,1048.606515,319,194,1775,1973,2158
414,ENSG00000224905.6,210.8430205,1.889168728,0.297320952,6.353971065,2.10E-10,9.41E-09,ENSG00000224905,ENSG00000224905.6,NA,,lncRNA,21,14027419,14144468,312.9648495,438.3346943,83.45057657,124.2254657,95.23951667,204,169,116,182,196
415,ENSG00000065989.15,186.593585,-1.806230042,0.28446782,-6.349505688,2.16E-10,9.67E-09,ENSG00000065989,ENSG00000065989.15,5141,PDE4A,protein_coding,19,10416773,10469630,72.1046467,77.81089247,278.4083891,253.9113914,250.7326051,47,30,387,372,516
416,ENSG00000154856.12,922.4120526,1.407688066,0.22199253,6.34115061,2.28E-10,1.02E-08,ENSG00000154856,ENSG00000154856.12,147495,APCDD1,protein_coding,18,10454635,10489949,1644.599601,1299.441904,558.9749827,638.191266,470.8525085,1072,501,777,935,969
417,ENSG00000127481.14,14903.78798,1.135542013,0.179167058,6.337895068,2.33E-10,1.04E-08,ENSG00000127481,ENSG00000127481.14,23352,UBR4,protein_coding,1,19074510,19210266,22441.42068,21841.51752,11532.7258,9761.937418,8941.338502,14628,8421,16031,14302,18401
418,ENSG00000244280.1,541.3644931,2.123977709,0.335429372,6.332116054,2.42E-10,1.07E-08,ENSG00000244280,ENSG00000244280.1,347694,ECEL1P2,transcribed_unprocessed_pseudogene,2,232385750,232387457,1040.147882,972.6361559,348.9097383,184.290526,160.8381634,678,375,485,270,331
419,ENSG00000126583.10,432.3773106,1.742436766,0.275919339,6.315022253,2.70E-10,1.20E-08,ENSG00000126583,ENSG00000126583.10,5582,PRKCG,protein_coding,19,53879190,53907652,563.0299008,931.1370133,223.7338734,249.1334888,194.8522765,367,359,311,365,401
420,ENSG00000254837.2,287.1978696,-1.664863875,0.263899744,-6.308698341,2.81E-10,1.24E-08,ENSG00000254837,ENSG00000254837.2,100287896,,lncRNA,11,74493366,74498533,147.2775762,98.5604638,378.4052007,400.6612547,411.0848526,96,38,526,587,846
421,ENSG00000080603.16,389.9493224,1.378187576,0.218583386,6.30508842,2.88E-10,1.27E-08,ENSG00000080603,ENSG00000080603.16,10847,SRCAP,protein_coding,16,30698209,30741409,547.6884866,689.9232466,247.4741236,241.6253563,223.0353987,357,266,344,354,459
422,ENSG00000151640.12,970.2198214,-1.995155829,0.316803638,-6.297768041,3.02E-10,1.33E-08,ENSG00000151640,ENSG00000151640.12,10570,DPYSL4,protein_coding,10,132186948,132205759,441.8327287,248.9948559,1717.211433,982.8828053,1460.177284,288,96,2387,1440,3005
423,ENSG00000180999.10,708.5166993,-1.716728071,0.272656731,-6.296298142,3.05E-10,1.34E-08,ENSG00000180999,ENSG00000180999.10,92346,C1orf105,protein_coding,1,172420685,172468831,228.5870715,373.4922839,1121.546973,810.1957569,1008.761411,149,144,1559,1187,2076
424,ENSG00000237036.4,134.6052581,-2.104689731,0.33502505,-6.282186166,3.34E-10,1.46E-08,ENSG00000237036,ENSG00000237036.4,220930,ZEB1-AS1,lncRNA,10,31206278,31320447,46.02424258,44.09283907,176.9727745,204.7672511,201.1691832,30,17,246,300,414
425,ENSG00000112319.17,64.16417131,2.496924753,0.397946052,6.274530788,3.51E-10,1.53E-08,ENSG00000112319,ENSG00000112319.17,2070,EYA4,protein_coding,6,133240598,133532128,144.2092934,108.9352495,18.70443958,26.61974264,22.35213146,94,42,26,39,46
426,ENSG00000118292.8,184.3527353,-1.968483872,0.313879015,-6.271473341,3.58E-10,1.56E-08,ENSG00000118292,ENSG00000118292.8,79630,C1orf54,protein_coding,1,150268200,150280916,69.03636386,64.84241039,217.9786612,269.610214,300.2960271,45,25,303,395,618
427,ENSG00000187098.14,393.7702284,-2.073757113,0.330803121,-6.268855957,3.64E-10,1.58E-08,ENSG00000187098,ENSG00000187098.14,4286,MITF,protein_coding,3,69739464,69968336,136.5385863,132.2785172,515.0914899,783.5760142,401.3665346,89,51,716,1148,826
428,ENSG00000120075.5,1176.055808,1.631496386,0.260366332,6.266157279,3.70E-10,1.60E-08,ENSG00000120075,ENSG00000120075.5,3215,HOXB5,protein_coding,17,48591257,48593961,1603.177783,2360.263738,560.4137858,798.5922793,557.8314548,1045,910,779,1170,1148
429,ENSG00000259417.2,73.64865056,3.150335803,0.502815287,6.265393846,3.72E-10,1.61E-08,ENSG00000259417,ENSG00000259417.2,100996492,CTXND1,protein_coding,15,80195481,80252213,99.71919225,215.2768025,17.98503805,24.57207013,10.69014983,65,83,25,36,22
430,ENSG00000101695.8,246.237261,-1.779748397,0.284159404,-6.26320429,3.77E-10,1.63E-08,ENSG00000101695,ENSG00000101695.8,54941,RNF125,protein_coding,18,32018825,32073219,101.2533337,98.5604638,408.6200646,321.4845842,301.2678589,66,38,568,471,620
431,ENSG00000198873.11,854.4425285,1.426166875,0.227734203,6.262418459,3.79E-10,1.63E-08,ENSG00000198873,ENSG00000198873.11,2869,GRK5,protein_coding,10,119207571,119459745,1236.517984,1506.937618,410.7782692,578.1262056,539.8525665,806,581,571,847,1111
432,ENSG00000184347.14,136.4695511,1.867820048,0.298341556,6.260676774,3.83E-10,1.64E-08,ENSG00000184347,ENSG00000184347.14,6586,SLIT3,protein_coding,5,168661733,169301139,273.0771726,210.0894097,57.55212177,68.25575037,73.37330111,178,81,80,100,151
433,ENSG00000103742.11,509.566962,-1.615732282,0.258080463,-6.260575735,3.84E-10,1.64E-08,ENSG00000103742,ENSG00000103742.11,57722,IGDCC4,protein_coding,15,65381484,65422947,257.7357584,194.5272312,829.4699551,582.9041082,683.1977574,168,75,1153,854,1406
434,ENSG00000077044.10,5825.244737,1.189297632,0.190171323,6.253822139,4.01E-10,1.71E-08,ENSG00000077044,ENSG00000077044.10,8527,DGKD,protein_coding,2,233354494,233472104,7521.895378,10050.57361,3659.595543,4014.120679,3880.038473,4903,3875,5087,5881,7985
435,ENSG00000112308.12,11279.46061,-1.059267392,0.169389597,-6.253438297,4.02E-10,1.71E-08,ENSG00000112308,ENSG00000112308.12,81688,C6orf62,protein_coding,6,24704861,24719998,7383.822651,6281.932719,13362.16387,14065.46248,15303.92131,4813,2422,18574,20607,31495
436,ENSG00000205542.10,34823.97842,-1.674667581,0.267957868,-6.249742144,4.11E-10,1.75E-08,ENSG00000205542,ENSG00000205542.10,7114,TMSB4X,protein_coding,X,12975110,12977227,18724.19602,11350.01552,54911.19879,37175.49444,51958.98734,12205,4376,76329,54465,106930
437,ENSG00000196072.11,3668.588447,-1.44776462,0.231672199,-6.249194441,4.13E-10,1.75E-08,ENSG00000196072,ENSG00000196072.11,282991,BLOC1S2,protein_coding,10,100273280,100286680,2213.766068,1382.44019,5160.98652,4603.167805,4982.581653,1443,533,7174,6744,10254
